"pid3","lr1","hs1","weight"
"Democrat","R","Soft",1.24131608111056
"Independent","R","Soft",1.19372290937804
"Republican","R","Soft",0.899733457523381
"Republican","L","Hard",0.96308780903132
"Democrat","R","Hard",0.96308780903132
"Independent","M","Soft",1.04662878320849
"Democrat","M","Hard",1.51764979639164
"Independent","M","Hard",1.19372290937804
"Independent","L","Hard",2.01599443138697
"Democrat","M","Hard",2.01599443138697
"Independent","M","Hard",1.45946174220574
"Independent","R","Hard",1.01100250942223
"Independent","M","Soft",1.27962247803388
"Independent","R","Soft",0.886423740337394
"Republican","R","Soft",0.899733457523381
"Democrat","L","Hard",0.96308780903132
"Independent","M","Hard",1.19372290937804
"Independent","R","Hard",1.04662878320849
"Independent","M","Soft",0.886423740337394
"Independent","L","Hard",0.826919145624216
"Democrat","L","Hard",1.27962247803388
"Democrat","L","Soft",1.51764979639164
"Republican","R","Hard",1.19372290937804
"Republican","R","Hard",0.96308780903132
"Republican","R","Hard",1.27962247803388
"Republican","L","Hard",1.19372290937804
"Independent","L","Soft",1.64892211171502
"Democrat","M","Hard",1.59279433121954
"Republican","M","Hard",1.3965254245261
"Independent","L","Soft",1.01100250942223
"Independent","L","Hard",1.19372290937804
"Democrat","L","Hard",1.01100250942223
"Independent","R","Soft",1.45946174220574
"Independent","M","Hard",1.3965254245261
"Democrat","R","Soft",1.19372290937804
"Democrat","L","Soft",1.04662878320849
"Democrat","R","Hard",1.3965254245261
"Independent","R","Soft",0.886423740337394
"Independent","M","Soft",1.45946174220574
"Independent","L","Hard",0.886423740337394
"Independent","L","Hard",1.27962247803388
"Democrat","M","Hard",1.45946174220574
"Republican","M","Hard",1.19372290937804
"Democrat","L","Soft",1.01100250942223
"Democrat","M","Soft",1.45946174220574
"Republican","R","Soft",1.27962247803388
"Democrat","L","Hard",0.886423740337394
"Independent","M","Hard",1.04662878320849
"Democrat","M","Hard",1.61671025440534
"Independent","M","Hard",0.886423740337394
"Democrat","R","Soft",1.73094162842714
"Democrat","R","Hard",2.01599443138697
"Democrat","R","Hard",0.9135255093121
"Democrat","L","Soft",1.45946174220574
"Democrat","R","Soft",1.41577173069763
"Democrat","R","Soft",1.3965254245261
"Democrat","M","Hard",1.45946174220574
"Independent","M","Soft",1.27962247803388
"Democrat","L","Hard",1.19372290937804
"Democrat","M","Hard",0.886423740337394
"Independent","R","Hard",0.760915198379975
"Democrat","M","Soft",1.24131608111056
"Republican","L","Hard",1.45946174220574
"Republican","R","Hard",0.886423740337394
"Democrat","M","Soft",1.01100250942223
"Republican","L","Hard",0.886423740337394
"Democrat","R","Soft",0.899733457523381
"Independent","R","Soft",1.24131608111056
"Independent","M","Hard",1.45946174220574
"Democrat","L","Hard",1.19372290937804
"Republican","M","Soft",1.41577173069763
"Independent","M","Hard",1.19372290937804
"Republican","L","Hard",2.01599443138697
"Democrat","L","Hard",1.41577173069763
"Independent","R","Hard",2.01599443138697
"Independent","M","Soft",0.72502368212688
"Democrat","R","Soft",1.27962247803388
"Democrat","L","Hard",1.01100250942223
"Democrat","L","Soft",1.19372290937804
"Democrat","M","Soft",1.19372290937804
"Democrat","L","Soft",2.01599443138697
"Independent","R","Hard",1.45946174220574
"Republican","M","Hard",1.27962247803388
"Independent","R","Hard",1.27962247803388
"Republican","R","Soft",1.19372290937804
"Independent","R","Hard",1.01100250942223
"Independent","L","Hard",1.27962247803388
"Independent","R","Hard",1.01100250942223
"Independent","R","Soft",1.45946174220574
"Republican","M","Soft",1.01100250942223
"Independent","R","Hard",1.59279433121954
"Democrat","L","Hard",1.27962247803388
"Republican","R","Hard",1.27962247803388
"Democrat","L","Hard",1.01100250942223
"Republican","R","Soft",1.19372290937804
"Republican","L","Hard",1.27962247803388
"Independent","L","Soft",1.05131070462811
"Independent","R","Soft",1.01100250942223
"Independent","R","Hard",1.01100250942223
"Independent","R","Hard",1.45946174220574
"Republican","R","Hard",0.760915198379975
"Democrat","M","Hard",1.01100250942223
"Democrat","R","Soft",1.19372290937804
"Independent","R","Hard",1.45946174220574
"Democrat","M","Soft",0.72502368212688
"Democrat","L","Hard",2.2993240550368
"Democrat","R","Hard",0.72502368212688
"Republican","R","Hard",1.01100250942223
"Independent","L","Soft",0.747190760286039
"Democrat","L","Soft",1.14223534079319
"Republican","R","Soft",1.51730662228365
"Independent","M","Soft",1.24131608111056
"Democrat","R","Soft",1.880663069957
"Republican","R","Hard",1.45946174220574
"Independent","L","Soft",1.19372290937804
"Republican","M","Hard",0.852201604368991
"Democrat","L","Hard",1.880663069957
"Democrat","M","Hard",1.19372290937804
"Democrat","L","Soft",0.677170289826238
"Independent","R","Hard",0.772340395644099
"Independent","L","Hard",1.73055022432935
"Democrat","L","Hard",1.51764979639164
"Democrat","M","Hard",0.735909965653739
"Independent","R","Soft",1.45946174220574
"Democrat","R","Hard",1.14223534079319
"Independent","R","Hard",1.45946174220574
"Republican","L","Hard",1.01100250942223
"Independent","R","Hard",1.01100250942223
"Independent","L","Hard",0.687550661511841
"Republican","R","Hard",1.01100250942223
"Republican","R","Soft",1.21706684811352
"Democrat","M","Soft",2.01599443138697
"Independent","M","Hard",0.826919145624216
"Independent","R","Soft",0.772340395644099
"Republican","M","Hard",0.760915198379975
"Democrat","R","Hard",1.21706684811352
"Independent","M","Hard",0.839335396975683
"Republican","R","Hard",0.772340395644099
"Democrat","L","Soft",1.24131608111056
"Democrat","R","Soft",1.51730662228365
"Democrat","M","Hard",0.902455853750719
"Republican","L","Hard",0.72502368212688
"Republican","M","Hard",1.73055022432935
"Republican","M","Hard",1.43922318599219
"Republican","L","Hard",0.839335396975683
"Democrat","M","Hard",0.667152939722186
"Republican","M","Hard",0.747190760286039
"Democrat","L","Hard",1.41577173069763
"Democrat","M","Soft",1.14223534079319
"Democrat","M","Soft",0.687550661511841
"Independent","M","Soft",0.687550661511841
"Independent","L","Hard",0.899733457523381
"Democrat","R","Soft",1.27962247803388
"Democrat","L","Hard",1.04662878320849
"Independent","L","Hard",1.01100250942223
"Independent","L","Soft",1.19372290937804
"Democrat","M","Hard",1.14223534079319
"Democrat","M","Soft",1.24131608111056
"Independent","R","Soft",0.899733457523381
"Independent","M","Hard",1.04662878320849
"Democrat","R","Hard",1.19372290937804
"Democrat","M","Soft",0.839335396975683
"Democrat","M","Soft",1.41749435574674
"Democrat","M","Hard",0.687550661511841
"Independent","M","Hard",0.826919145624216
"Democrat","R","Soft",1.19372290937804
"Republican","M","Hard",0.760915198379975
"Independent","M","Hard",0.902455853750719
"Republican","R","Hard",1.19372290937804
"Republican","R","Soft",0.9135255093121
"Republican","R","Hard",0.677170289826238
"Republican","M","Hard",0.826919145624216
"Democrat","R","Soft",1.24131608111056
"Independent","M","Hard",1.880663069957
"Democrat","L","Soft",1.1593969457614
"Independent","M","Hard",0.852201604368991
"Republican","R","Soft",1.04191318475317
"Republican","L","Hard",1.64892211171502
"Republican","M","Soft",0.772340395644099
"Republican","L","Soft",0.667152939722186
"Republican","R","Soft",1.51730662228365
"Democrat","R","Soft",1.24131608111056
"Independent","L","Hard",1.02618278592251
"Republican","L","Hard",0.899733457523381
"Republican","M","Hard",1.19372290937804
"Independent","R","Soft",1.01100250942223
"Independent","M","Hard",1.01100250942223
"Independent","R","Hard",1.14224603809497
"Republican","M","Hard",0.735909965653739
"Independent","L","Hard",0.677170289826238
"Democrat","M","Hard",1.14223534079319
"Republican","L","Hard",0.96308780903132
"Democrat","M","Soft",1.06709621162263
"Democrat","R","Hard",1.73094162842714
"Democrat","L","Soft",1.30276609632897
"Democrat","R","Soft",0.667152939722186
"Independent","L","Soft",1.02618278592251
"Democrat","R","Hard",0.9807374397777
"Independent","R","Soft",1.27962247803388
"Democrat","L","Soft",0.81544450755167
"Democrat","L","Hard",1.59279433121954
"Republican","R","Soft",1.27962247803388
"Independent","R","Hard",1.01100250942223
"Democrat","M","Hard",1.01100250942223
"Republican","R","Hard",1.19372290937804
"Republican","R","Soft",1.09844101349769
"Republican","R","Hard",1.64149287349065
"Democrat","M","Hard",1.05131070462811
"Independent","M","Soft",0.886423740337394
"Independent","M","Soft",1.01100250942223
"Democrat","M","Hard",1.01100250942223
"Democrat","M","Soft",2.01599443138697
"Republican","R","Hard",1.01100250942223
"Democrat","M","Soft",1.05131070462811
"Democrat","M","Hard",1.09844101349769
"Independent","M","Hard",1.02618278592251
"Independent","L","Hard",0.96308780903132
"Democrat","L","Hard",0.886423740337394
"Independent","L","Hard",0.852201604368991
"Independent","M","Soft",1.02618278592251
"Democrat","M","Hard",1.04662878320849
"Independent","R","Soft",1.09844101349769
"Democrat","L","Soft",0.87279930503644
"Republican","R","Hard",0.760915198379975
"Independent","R","Hard",0.735909965653739
"Democrat","R","Hard",1.01100250942223
"Independent","L","Hard",0.839335396975683
"Republican","R","Hard",0.826919145624216
"Republican","M","Hard",0.96308780903132
"Democrat","L","Hard",1.04662878320849
"Republican","L","Soft",1.04662878320849
"Independent","M","Hard",1.08345377406646
"Republican","R","Hard",1.04191318475317
"Democrat","R","Soft",0.87279930503644
"Democrat","M","Hard",0.96308780903132
"Republican","R","Hard",0.667152939722186
"Republican","R","Hard",1.09844101349769
"Independent","M","Soft",1.04191318475317
"Democrat","L","Hard",0.687550661511841
"Republican","R","Soft",1.27962247803388
"Democrat","L","Soft",1.30276609632897
"Republican","M","Hard",1.04662878320849
"Democrat","L","Hard",1.14224603809497
"Democrat","M","Hard",0.96308780903132
"Republican","R","Hard",1.09844101349769
"Republican","M","Hard",0.96308780903132
"Democrat","L","Hard",0.85988802357522
"Republican","M","Soft",0.886423740337394
"Democrat","L","Hard",0.96308780903132
"Democrat","R","Hard",0.784179633860897
"Independent","R","Soft",0.760915198379975
"Democrat","L","Soft",1.04662878320849
"Democrat","M","Soft",0.96308780903132
"Independent","R","Soft",2.01599443138697
"Republican","M","Soft",0.72502368212688
"Democrat","M","Hard",1.04662878320849
"Democrat","R","Hard",1.30277829703891
"Democrat","R","Soft",0.9807374397777
"Democrat","M","Soft",0.91600629429024
"Independent","M","Hard",0.852201604368991
"Republican","L","Hard",1.01100250942223
"Independent","R","Hard",0.72502368212688
"Independent","R","Soft",1.19879169757061
"Independent","R","Soft",0.735909965653739
"Independent","M","Soft",1.09844101349769
"Independent","L","Hard",1.02618278592251
"Democrat","L","Hard",0.667152939722186
"Republican","R","Hard",0.735909965653739
"Republican","R","Hard",1.09844101349769
"Independent","L","Hard",0.687550661511841
"Independent","R","Hard",1.23544389240464
"Democrat","L","Soft",1.04662878320849
"Democrat","L","Soft",0.667152939722186
"Independent","L","Hard",0.667152939722186
"Independent","M","Soft",0.886423740337394
"Republican","R","Hard",0.826919145624216
"Democrat","L","Hard",0.81544450755167
"Democrat","M","Hard",0.87279930503644
"Independent","R","Soft",1.04662878320849
"Republican","M","Hard",1.09844101349769
"Democrat","R","Hard",1.01100250942223
"Republican","R","Hard",1.04662878320849
"Independent","M","Hard",0.852201604368991
"Independent","R","Soft",1.19372290937804
"Independent","L","Soft",1.45946174220574
"Democrat","L","Hard",0.91600629429024
"Republican","R","Hard",0.760915198379975
"Democrat","L","Soft",0.826919145624216
"Independent","R","Hard",0.852201604368991
"Republican","L","Soft",0.826919145624216
"Independent","M","Soft",0.886423740337394
"Republican","R","Hard",0.677170289826238
"Republican","R","Soft",1.04662878320849
"Republican","M","Hard",0.687550661511841
"Republican","R","Soft",0.747190760286039
"Democrat","M","Hard",0.72502368212688
"Independent","L","Soft",2.01599443138697
"Independent","L","Hard",1.01100250942223
"Democrat","R","Hard",0.72502368212688
"Democrat","M","Hard",0.784179633860897
"Independent","M","Soft",1.27962247803388
"Democrat","M","Hard",1.02618278592251
"Independent","M","Hard",1.19372290937804
"Independent","M","Soft",1.09844101349769
"Independent","M","Hard",1.45946174220574
"Republican","M","Hard",0.899733457523381
"Independent","M","Soft",0.96308780903132
"Independent","L","Hard",0.886423740337394
"Independent","M","Soft",0.96308780903132
"Democrat","L","Soft",0.886423740337394
"Democrat","M","Soft",0.899733457523381
"Republican","R","Hard",1.19372290937804
"Independent","R","Hard",0.735909965653739
"Democrat","M","Soft",0.735909965653739
"Independent","M","Hard",1.3965254245261
"Independent","M","Soft",1.27962247803388
"Democrat","M","Hard",0.784179633860897
"Republican","R","Hard",0.687550661511841
"Republican","M","Soft",1.09844101349769
"Republican","L","Hard",1.02618278592251
"Independent","M","Soft",1.19372290937804
"Democrat","R","Hard",1.14223534079319
"Independent","R","Hard",0.667152939722186
"Democrat","M","Hard",0.886423740337394
"Independent","R","Hard",1.3965254245261
"Democrat","R","Hard",1.01100250942223
"Independent","L","Hard",0.667152939722186
"Independent","R","Soft",0.96308780903132
"Republican","R","Soft",0.735909965653739
"Republican","L","Hard",1.04662878320849
"Democrat","M","Hard",0.96308780903132
"Republican","L","Hard",0.760915198379975
"Republican","R","Hard",1.04662878320849
"Democrat","R","Hard",1.24131608111056
"Democrat","M","Soft",1.27962247803388
"Independent","R","Soft",1.19372290937804
"Democrat","M","Hard",1.880663069957
"Independent","M","Hard",1.45946174220574
"Democrat","M","Hard",1.14224603809497
"Independent","M","Hard",1.19372290937804
"Republican","L","Soft",0.667152939722186
"Republican","M","Hard",0.760915198379975
"Democrat","M","Hard",2.2993240550368
"Republican","M","Hard",0.852201604368991
"Democrat","R","Hard",1.51764979639164
"Republican","R","Hard",1.09844101349769
"Independent","M","Soft",0.735909965653739
"Independent","M","Hard",0.839335396975683
"Democrat","M","Hard",1.19372290937804
"Independent","R","Hard",1.14224603809497
"Independent","M","Hard",0.96308780903132
"Republican","L","Soft",0.839335396975683
"Independent","M","Hard",1.19372290937804
"Democrat","M","Hard",1.30277829703891
"Independent","R","Soft",0.735909965653739
"Democrat","M","Hard",0.677170289826238
"Democrat","L","Hard",1.41577173069763
"Democrat","M","Hard",0.667152939722186
"Republican","R","Hard",0.784179633860897
"Independent","L","Hard",0.96308780903132
"Democrat","M","Hard",0.677170289826238
"Democrat","M","Soft",1.14224603809497
"Democrat","M","Hard",1.14224603809497
"Democrat","M","Hard",1.45946174220574
"Democrat","R","Hard",0.760915198379975
"Democrat","M","Hard",0.85988802357522
"Democrat","R","Hard",1.30276609632897
"Democrat","L","Hard",0.772340395644099
"Republican","M","Hard",0.826919145624216
"Republican","R","Soft",1.19372290937804
"Democrat","L","Soft",0.96308780903132
"Independent","L","Hard",1.30276609632897
"Democrat","L","Hard",1.45946174220574
"Independent","M","Soft",0.72502368212688
"Independent","M","Soft",0.826919145624216
"Democrat","M","Hard",1.09844101349769
"Independent","R","Hard",0.772340395644099
"Independent","M","Soft",0.96308780903132
"Democrat","M","Hard",1.06685491762224
"Democrat","M","Hard",1.23572331671447
"Independent","M","Soft",0.886423740337394
"Independent","R","Hard",0.677170289826238
"Independent","L","Hard",0.772340395644099
"Republican","M","Hard",0.784179633860897
"Republican","R","Soft",0.886423740337394
"Independent","M","Hard",1.09844101349769
"Republican","R","Soft",0.760915198379975
"Democrat","R","Soft",0.72502368212688
"Democrat","L","Hard",0.667152939722186
"Independent","M","Hard",0.72502368212688
"Democrat","L","Hard",1.19879169757061
"Democrat","L","Hard",0.772340395644099
"Republican","M","Hard",0.760915198379975
"Democrat","M","Hard",1.19372290937804
"Independent","R","Hard",1.09844101349769
"Republican","L","Soft",0.852201604368991
"Democrat","L","Hard",1.04662878320849
"Republican","L","Soft",0.760915198379975
"Democrat","M","Soft",0.687550661511841
"Independent","M","Hard",1.09844101349769
"Republican","R","Hard",1.19372290937804
"Independent","R","Hard",1.01100250942223
"Democrat","R","Hard",0.85988802357522
"Independent","M","Hard",2.01599443138697
"Democrat","R","Soft",0.85988802357522
"Independent","R","Hard",1.01100250942223
"Democrat","M","Hard",0.886178482075556
"Independent","L","Hard",1.59279433121954
"Democrat","L","Hard",0.9807374397777
"Republican","M","Hard",1.1593969457614
"Democrat","L","Hard",1.30277829703891
"Republican","M","Hard",1.30277829703891
"Democrat","M","Hard",0.85988802357522
"Democrat","L","Soft",1.05131070462811
"Democrat","L","Hard",1.14223534079319
"Democrat","L","Hard",1.24131608111056
"Democrat","M","Hard",1.59279433121954
"Republican","L","Soft",1.30277829703891
"Democrat","R","Hard",1.1593969457614
"Independent","R","Hard",1.3965254245261
"Democrat","M","Soft",1.41749435574674
"Democrat","R","Soft",1.3965254245261
"Democrat","L","Soft",1.3965254245261
"Democrat","R","Soft",1.21706684811352
"Republican","L","Hard",1.3965254245261
"Democrat","L","Soft",1.32233960829512
"Independent","M","Hard",0.995463284047374
"Democrat","L","Hard",0.85988802357522
"Independent","M","Soft",1.41749435574674
"Democrat","L","Soft",0.791252529954898
"Democrat","M","Hard",0.9807374397777
"Independent","M","Hard",1.30277829703891
"Democrat","R","Hard",1.41749435574674
"Independent","R","Soft",1.43922318599219
"Democrat","L","Hard",0.9807374397777
"Democrat","R","Soft",0.87279930503644
"Independent","M","Hard",1.30277829703891
"Republican","R","Hard",1.34260980743841
"Independent","L","Soft",1.30276609632897
"Republican","R","Hard",1.34260980743841
"Independent","R","Hard",1.0107227823494
"Democrat","L","Hard",1.32233960829512
"Democrat","L","Hard",1.06709621162263
"Independent","M","Soft",1.04662878320849
"Republican","L","Soft",0.72502368212688
"Democrat","R","Hard",1.24131608111056
"Republican","R","Hard",0.760915198379975
"Republican","L","Hard",0.826919145624216
"Democrat","L","Hard",1.04662878320849
"Republican","R","Soft",2.2993240550368
"Independent","L","Hard",0.826919145624216
"Republican","M","Soft",0.760915198379975
"Democrat","L","Hard",0.667152939722186
"Democrat","M","Hard",0.852201604368991
"Independent","L","Hard",1.21679164244291
"Democrat","M","Hard",0.852201604368991
"Republican","M","Soft",1.73094162842714
"Independent","M","Soft",1.04662878320849
"Independent","R","Hard",0.96308780903132
"Republican","R","Hard",1.09844101349769
"Republican","R","Hard",1.09844101349769
"Democrat","L","Hard",0.772340395644099
"Democrat","R","Soft",1.05131070462811
"Democrat","L","Hard",0.677170289826238
"Democrat","M","Hard",0.667152939722186
"Democrat","L","Soft",0.687550661511841
"Democrat","R","Hard",1.04662878320849
"Democrat","M","Hard",0.667152939722186
"Independent","M","Soft",0.667152939722186
"Republican","L","Hard",1.09844101349769
"Democrat","R","Soft",2.2993240550368
"Republican","M","Hard",0.667152939722186
"Independent","L","Hard",1.05131070462811
"Independent","M","Hard",0.96308780903132
"Democrat","M","Soft",0.791252529954898
"Democrat","R","Soft",0.667152939722186
"Republican","R","Hard",0.772340395644099
"Democrat","L","Hard",0.96308780903132
"Republican","M","Hard",1.880663069957
"Independent","L","Soft",1.19372290937804
"Democrat","M","Hard",1.24131608111056
"Republican","R","Hard",0.784179633860897
"Republican","M","Soft",0.72502368212688
"Democrat","M","Soft",0.687550661511841
"Independent","L","Soft",0.72502368212688
"Democrat","M","Hard",0.735909965653739
"Independent","R","Soft",0.667152939722186
"Democrat","M","Hard",0.784179633860897
"Independent","L","Hard",0.839335396975683
"Republican","R","Hard",0.667152939722186
"Democrat","M","Hard",0.747190760286039
"Democrat","M","Hard",0.839335396975683
"Democrat","L","Soft",0.760915198379975
"Democrat","R","Soft",0.839335396975683
"Democrat","L","Hard",0.667152939722186
"Democrat","L","Hard",0.852201604368991
"Democrat","R","Hard",0.735909965653739
"Democrat","M","Soft",0.677170289826238
"Republican","R","Hard",0.839335396975683
"Republican","R","Hard",1.14224603809497
"Independent","M","Hard",0.667152939722186
"Democrat","R","Hard",0.791252529954898
"Democrat","R","Hard",1.09844101349769
"Democrat","M","Hard",0.826919145624216
"Independent","M","Hard",1.30277829703891
"Independent","M","Hard",0.687550661511841
"Democrat","M","Hard",1.45946174220574
"Republican","R","Soft",0.760915198379975
"Democrat","R","Hard",0.96308780903132
"Independent","M","Soft",0.839335396975683
"Independent","R","Hard",0.826919145624216
"Democrat","M","Soft",0.772340395644099
"Republican","R","Soft",1.04662878320849
"Independent","L","Soft",0.772340395644099
"Republican","M","Hard",1.09844101349769
"Democrat","M","Hard",0.839335396975683
"Republican","L","Hard",0.839335396975683
"Republican","R","Hard",0.784179633860897
"Democrat","M","Soft",0.852201604368991
"Independent","R","Soft",0.760915198379975
"Republican","R","Hard",0.826919145624216
"Democrat","M","Hard",1.19372290937804
"Independent","M","Hard",0.826919145624216
"Independent","M","Hard",0.852201604368991
"Independent","R","Soft",1.64892211171502
"Democrat","R","Soft",0.9135255093121
"Independent","M","Hard",0.784179633860897
"Republican","R","Hard",0.760915198379975
"Independent","M","Hard",0.667152939722186
"Independent","M","Soft",0.747190760286039
"Democrat","R","Soft",1.27962247803388
"Independent","M","Soft",0.72502368212688
"Democrat","M","Soft",0.677170289826238
"Republican","R","Soft",1.14224603809497
"Independent","R","Hard",0.735909965653739
"Democrat","L","Hard",0.735909965653739
"Independent","L","Hard",0.687550661511841
"Republican","R","Hard",0.677170289826238
"Republican","R","Hard",1.09844101349769
"Democrat","L","Hard",0.784179633860897
"Independent","R","Hard",1.45946174220574
"Democrat","L","Hard",1.08320878126025
"Independent","M","Hard",0.72502368212688
"Republican","R","Hard",0.772340395644099
"Republican","M","Hard",0.852201604368991
"Democrat","M","Hard",0.784179633860897
"Democrat","M","Hard",0.72502368212688
"Independent","M","Soft",0.826919145624216
"Democrat","M","Soft",1.04662878320849
"Republican","M","Hard",0.852201604368991
"Independent","M","Hard",0.772340395644099
"Republican","M","Hard",0.899733457523381
"Republican","M","Soft",0.667152939722186
"Independent","L","Hard",0.772340395644099
"Republican","R","Hard",0.667152939722186
"Independent","M","Hard",1.09844101349769
"Independent","L","Soft",1.19372290937804
"Democrat","M","Hard",0.72502368212688
"Republican","L","Hard",0.72502368212688
"Republican","R","Hard",0.760915198379975
"Democrat","M","Hard",0.747190760286039
"Republican","M","Hard",0.784179633860897
"Democrat","R","Soft",0.687550661511841
"Democrat","L","Hard",0.760915198379975
"Independent","M","Soft",0.852201604368991
"Independent","M","Soft",0.784179633860897
"Independent","R","Hard",1.09844101349769
"Democrat","R","Soft",0.87279930503644
"Democrat","M","Hard",1.30277829703891
"Independent","L","Hard",0.760915198379975
"Republican","L","Hard",0.839335396975683
"Democrat","M","Hard",0.677170289826238
"Independent","R","Hard",0.784179633860897
"Republican","R","Soft",1.32233960829512
"Republican","M","Hard",0.687550661511841
"Republican","L","Hard",0.687550661511841
"Democrat","M","Soft",1.3965254245261
"Democrat","L","Hard",1.41749435574674
"Democrat","L","Hard",1.05131070462811
"Democrat","L","Hard",0.772340395644099
"Democrat","M","Hard",2.2993240550368
"Independent","R","Soft",0.760915198379975
"Democrat","L","Hard",0.9807374397777
"Republican","M","Hard",0.96308780903132
"Republican","R","Soft",0.772340395644099
"Democrat","L","Hard",1.02618278592251
"Republican","R","Soft",0.760915198379975
"Republican","R","Soft",0.760915198379975
"Independent","L","Hard",0.772340395644099
"Independent","L","Hard",0.772340395644099
"Democrat","M","Soft",0.899733457523381
"Independent","M","Soft",0.886423740337394
"Republican","L","Hard",1.09844101349769
"Democrat","M","Hard",1.14223534079319
"Democrat","L","Hard",0.760915198379975
"Republican","R","Hard",0.826919145624216
"Republican","M","Soft",1.27962247803388
"Republican","R","Hard",0.667152939722186
"Democrat","M","Hard",0.772340395644099
"Democrat","L","Hard",0.96308780903132
"Independent","L","Soft",0.899733457523381
"Independent","R","Soft",0.9807374397777
"Democrat","L","Soft",0.852201604368991
"Independent","L","Soft",0.772340395644099
"Democrat","M","Soft",0.839335396975683
"Democrat","L","Hard",1.04662878320849
"Democrat","L","Hard",0.899733457523381
"Independent","M","Hard",0.72502368212688
"Independent","M","Soft",0.886423740337394
"Independent","R","Soft",0.760915198379975
"Independent","R","Soft",0.784179633860897
"Independent","M","Hard",1.19372290937804
"Independent","R","Soft",1.27962247803388
"Independent","R","Soft",0.72502368212688
"Democrat","R","Soft",1.04662878320849
"Republican","L","Soft",0.72502368212688
"Democrat","L","Hard",0.85988802357522
"Independent","M","Hard",1.17716939001799
"Independent","R","Soft",0.667152939722186
"Democrat","M","Hard",0.687550661511841
"Democrat","L","Soft",0.826919145624216
"Democrat","M","Soft",0.760915198379975
"Republican","R","Hard",0.784179633860897
"Democrat","M","Hard",0.839335396975683
"Democrat","R","Hard",1.05131070462811
"Republican","R","Hard",0.826919145624216
"Independent","M","Hard",0.735909965653739
"Republican","M","Soft",0.96308780903132
"Independent","M","Soft",0.735909965653739
"Democrat","R","Soft",1.09844101349769
"Democrat","L","Soft",1.30276609632897
"Democrat","R","Soft",1.51764979639164
"Republican","R","Hard",0.687550661511841
"Democrat","R","Soft",0.839335396975683
"Democrat","M","Hard",0.784179633860897
"Independent","R","Soft",0.886423740337394
"Democrat","L","Hard",0.96308780903132
"Democrat","M","Soft",0.667152939722186
"Republican","R","Hard",0.667152939722186
"Democrat","R","Hard",1.09844101349769
"Independent","R","Soft",0.747190760286039
"Democrat","R","Hard",0.747190760286039
"Republican","M","Hard",0.667152939722186
"Republican","R","Hard",0.667152939722186
"Independent","R","Soft",0.72502368212688
"Republican","L","Soft",1.02618278592251
"Democrat","L","Hard",1.19372290937804
"Democrat","L","Hard",0.784179633860897
"Democrat","M","Soft",0.677170289826238
"Democrat","R","Soft",1.04662878320849
"Independent","R","Hard",1.1593969457614
"Independent","R","Hard",1.14224603809497
"Democrat","L","Soft",1.24131608111056
"Democrat","R","Soft",1.24131608111056
"Republican","R","Hard",1.04662878320849
"Independent","M","Soft",1.04662878320849
"Democrat","L","Soft",0.852201604368991
"Independent","R","Hard",1.59279433121954
"Democrat","L","Hard",0.96308780903132
"Democrat","R","Hard",0.667152939722186
"Democrat","L","Hard",0.784179633860897
"Democrat","M","Hard",0.902455853750719
"Independent","M","Soft",0.96308780903132
"Republican","L","Hard",1.09844101349769
"Independent","M","Hard",0.96308780903132
"Republican","M","Soft",0.96308780903132
"Democrat","L","Hard",0.677170289826238
"Republican","R","Soft",0.886423740337394
"Democrat","L","Soft",1.41749435574674
"Republican","R","Soft",0.886423740337394
"Democrat","M","Soft",0.899733457523381
"Democrat","M","Hard",0.735909965653739
"Independent","R","Soft",0.677170289826238
"Republican","R","Soft",0.667152939722186
"Independent",NA,NA,0.747190760286039
"Independent","L","Soft",0.852201604368991
"Independent","L","Hard",0.96308780903132
"Republican","R","Hard",1.19372290937804
"Democrat","M","Hard",1.04191318475317
"Republican","M","Hard",0.826919145624216
"Democrat","M","Soft",1.17716939001799
"Independent",NA,NA,1.04662878320849
"Republican","R","Hard",0.826919145624216
"Independent","M","Hard",1.04662878320849
"Independent","M","Soft",1.06685491762224
"Independent","L","Hard",0.677170289826238
"Democrat","M","Soft",0.667152939722186
"Independent","M","Hard",0.72502368212688
"Republican","M","Hard",0.772340395644099
"Independent","L","Hard",0.826919145624216
"Democrat","R","Soft",1.04662878320849
"Democrat","M","Hard",0.772340395644099
"Independent","M","Hard",0.677170289826238
"Republican","L","Soft",1.04662878320849
"Republican","M","Soft",0.839335396975683
"Independent","M","Hard",2.01599443138697
"Independent","R","Soft",1.04662878320849
"Republican","R","Soft",1.04662878320849
"Democrat","M","Hard",0.735909965653739
"Republican","L","Hard",1.04662878320849
"Democrat","L","Soft",0.96308780903132
"Republican","R","Hard",0.96308780903132
"Democrat","R","Soft",1.02618278592251
"Independent","M","Hard",1.02618278592251
"Democrat","R","Hard",0.826919145624216
"Independent","L","Soft",0.995463284047374
"Democrat","M","Hard",0.677170289826238
"Republican","L","Hard",0.72502368212688
"Republican","L","Hard",0.677170289826238
"Independent","M","Hard",0.760915198379975
"Republican","R","Hard",0.839335396975683
"Republican","R","Hard",0.677170289826238
"Democrat","L","Soft",0.677170289826238
"Democrat","L","Soft",0.667152939722186
"Democrat","M","Soft",0.826919145624216
"Independent","L","Soft",1.01100250942223
"Democrat","R","Soft",0.72502368212688
"Independent","R","Soft",1.02618278592251
"Independent","L","Hard",0.852201604368991
"Independent","M","Hard",0.735909965653739
